wataknya	watak	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
agresif	agresif	PROPN	Degree=Pos|Number=Sing
diarahkan	diarahkan	VERB	Number=Sing|Voice=Pass
setimnya	setim	ADJ	Degree=Pos|Number=Sing|Number[psor]=Sing|Person[psor]=3
Sektor	sektor	NOUN	Number=Sing
Sektor	sektor	PROPN	Number=Sing
komoditi	komoditi	NOUN	Number=Sing
unggulannya	unggulan	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
sub	sub	ADJ	_
sub	sub	NOUN	_
sub	sub	ADV	_
Kelapa	kelapa	NOUN	Number=Sing
Kelapa	kelapa	PROPN	Number=Sing
sawit	sawit	NOUN	Number=Sing
Nilam	nilam	NOUN	_
penyerang	penserang	NOUN	Number=Sing
Chao	chao	PROPN	_
Phraya	phraya	PROPN	_
Keluarga	keluarga	PROPN	Number=Sing
Anna	anna	PROPN	_
Adrian	adrian	PROPN	_
cobaan	cobaan	NOUN	Number=Sing
Ramadhan	ramadhan	NOUN	_
Ramadhan	ramadhan	PROPN	_
teralihkan	teralihkan	VERB	Number=Sing|Voice=Pass
perhatiannya	perhatian	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Miki	miki	PROPN	_
kehilangan	kehilangan	VERB	Number=Sing
kehilangan	kehilangan	NOUN	Number=Sing
kendali	kendali	NOUN	Number=Sing
mendarat	mendarat	VERB	Number=Sing|Voice=Act
darurat	darurat	ADJ	Degree=Pos|Number=Sing
berkordinasi	berkordinasi	VERB	_
kyai	kyai	NOUN	_
kesepakatan	kesepakatan	NOUN	Number=Sing
Nahdlatul	nahdlatul	PROPN	_
Ulama	ulama	PROPN	Number=Sing
Rajab	rajab	NOUN	_
1926	1926	NUM	NumType=Card
Samarinda	samarinda	PROPN	_
tekstil	tekstil	NOUN	Number=Sing
Sarung	sarung	PROPN	_
Ampiek	ampiek	PROPN	_
bermotif	bermotif	VERB	Number=Sing|Voice=Act
ukiran	ukiran	NOUN	Number=Sing
Dayak	dayak	PROPN	_
Mau	mau	ADV	_
Mau	mau	PROPN	_
tau	tau	VERB	_
rute	rute	NOUN	Number=Sing
dilalui	dilalui	VERB	Number=Sing|Voice=Pass
jakarta	jakarta	PROPN	Number=Sing
jakarta	jakarta	NOUN	Number=Sing
lewat	lewat	ADP	Number=Sing|Voice=Act
SMS	sms	PROPN	_
SMS	sms	NOUN	_
play	play	PROPN	_
play	play	VERB	_
play	play	NOUN	_
off	off	PROPN	_
off	off	NOUN	_
Ngloram	ngloram	PROPN	_
PPT	ppt	PROPN	_
Migas	migas	PROPN	Number=Sing
Karangmojo	karangmojo	PROPN	_
Klego	klego	PROPN	_
Boyolali	boyolali	PROPN	_
Jubah	jubah	PROPN	Number=Sing
direnggut	direnggut	VERB	Number=Sing|Voice=Pass
jari	jari	NOUN	Number=Sing
kanannya	kanan	NOUN	Degree=Pos|Number=Sing|Number[psor]=Sing|Person[psor]=3
Paus	paus	NOUN	Number=Sing
Paus	paus	PROPN	Number=Sing
menahbiskan	menahbiskan	VERB	_
jenazahnya	jenazah	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
dilemparkan	dilemparkan	VERB	Number=Sing|Voice=Pass
Tiber	tiber	PROPN	_
belakangan	belakangan	ADV	Number=Sing
belakangan	belakangan	NOUN	Number=Sing
biarawan	biarawan	NOUN	_
Koran	koran	NOUN	Number=Sing
anarkis	anarkis	ADJ	_
Le	le	PROPN	_
Drapeau	drapeau	PROPN	_
Noir	noir	PROPN	_
Flag	flag	PROPN	_
1882	1882	NUM	NumType=Card
acuan	acuan	NOUN	Number=Sing
sebagi	sebagi	ADP	_
Persaingan	persaingan	NOUN	Number=Sing
munculnya	muncul	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3|Voice=Act
era	era	NOUN	_
USB	usb	NOUN	_
USB	usb	PROPN	_
Zip	zip	NOUN	_
interface	interface	PROPN	_
Paralel	paralel	NOUN	_
port	port	NOUN	_
eksternal	eksternal	ADJ	Degree=Pos|Number=Sing
SCSI	scsi	PROPN	_
terpadu	terpadu	VERB	Number=Sing|Voice=Pass
paralel	paralel	NOUN	_
controller	controller	NOUN	_
controller	controller	PROPN	_
artinya	arti	VERB	Number=Sing|Number[psor]=Sing|Person[psor]=3
artinya	arti	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
pelaksanaan	penlaksanaan	NOUN	Number=Sing
bus	bus	NOUN	Number=Sing
penyangga	pensangga	NOUN	Number=Sing
sirkuit	sirkuit	NOUN	Number=Sing
listrik	listrik	NOUN	Number=Sing
Walau	walau	SCONJ	_
rasanya	rasa	VERB	Number=Sing|Number[psor]=Sing|Person[psor]=3|Voice=Act
Delisa	delisa	PROPN	_
memahami	menpahami	VERB	Number=Sing|Voice=Act
ikhlas	ikhlas	NOUN	Degree=Pos|Number=Sing
mengerjakan	menkerjakan	VERB	Number=Sing|Voice=Act
mengharap	menharap	VERB	Number=Sing|Voice=Act
balasan	balasan	NOUN	Number=Sing
Taejong	taejong	PROPN	_
menyimpan	mensimpan	VERB	Number=Sing|Voice=Act
Jeong	jeong	PROPN	_
Dojeondengan	dojeondengan	PROPN	_
diseluruh	diseluruh	ADP	_
kemarau	kemarau	NOUN	Degree=Pos|Number=Sing
penghujan	penhujan	NOUN	Number=Sing
dwimusim	dwimusim	ADJ	_
Kamonji	kamonji	PROPN	_
Balaesang	balaesang	PROPN	_
Donggala	donggala	PROPN	_
Tulungagung	tulungagung	PROPN	_
Ngrowo	ngrowo	PROPN	_
Brantas	brantas	PROPN	_
seolah	seolah	ADV	_
membagi	menbagi	VERB	Number=Sing|Voice=Act
Dengarkah	dengar	VERB	Number=Sing|Voice=Act
kau	kau	PRON	Number=Sing|Person=2|PronType=Prs
Dilancarkan	dilancarkan	VERB	Number=Sing|Voice=Pass
Golda	golda	PROPN	_
Meir	meir	PROPN	_
1972	1972	NUM	NumType=Card
berlanjut	berlanjut	ADJ	Number=Sing|Voice=Act
berlanjut	berlanjut	VERB	Number=Sing|Voice=Act
persahabatannya	persahabatan	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Aldo	aldo	PROPN	_
Advent	advent	PROPN	_
Austria	austria	PROPN	_
menyesalkan	mensesalkan	VERB	Number=Sing|Voice=Act
pemuda	pemuda	NOUN	Number=Sing
pemuda	pemuda	ADJ	Number=Sing
hadir	hadir	VERB	Number=Sing|Voice=Act
hadir	hadir	ADJ	Number=Sing|Voice=Act
Kongres	kongres	PROPN	Number=Sing
Oktober	oktober	PROPN	Number=Sing
Oktober	oktober	NOUN	Number=Sing
turut	turut	ADV	Number=Sing|Voice=Act
turut	turut	VERB	Number=Sing|Voice=Act
mengikrarkan	menikrarkan	VERB	Number=Sing|Voice=Act
Sumpah	sumpah	PROPN	Number=Sing
Jalan	jalan	NOUN	Number=Sing
Jalan	jalan	PROPN	Number=Sing
Kramat	kramat	PROPN	_
Lebih	lebih	ADV	_
110.000	110.000	NUM	NumType=Card
ditahan	ditahan	VERB	Number=Sing|Voice=Pass
kamp	kamp	NOUN	Number=Sing
konsentrasi	konsentrasi	NOUN	Number=Sing
konsentrasi	konsentrasi	VERB	Number=Sing
pedalaman	pedalaman	NOUN	_
IPA	ipa	PROPN	_
Tes	tes	PROPN	Number=Sing
mencangkup	mencangkup	VERB	_
Matematika	matematika	PROPN	Number=Sing
Biologi	biologi	PROPN	Number=Sing
penulisannya	pentulisan	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
mempergunakan	menpergunakan	VERB	Number=Sing|Voice=Act
menyuarakan	mensuarakan	VERB	Number=Sing|Voice=Act
komentar	komentar	NOUN	Number=Sing
sarkastis	sarkastis	ADJ	_
Bartimaeus	bartimaeus	PROPN	_
individu	individu	NOUN	Number=Sing
Wachter	wachter	PROPN	_
tato	tato	NOUN	_
rusa	rusa	NOUN	_
kirinya	kiri	NOUN	Degree=Pos|Number=Sing|Number[psor]=Sing|Person[psor]=3
pendaftaran	pendaftaran	NOUN	Number=Sing
Yaksa	yaksa	PROPN	_
Nakula	nakula	PROPN	_
tiri	tiri	ADJ	Degree=Pos|Number=Sing
tiri	tiri	NOUN	Degree=Pos|Number=Sing
Tuhan	tuhan	NOUN	Number=Sing
Tuhan	tuhan	PROPN	Number=Sing
fana	fana	ADJ	_
ciptaan-Nya	ciptaan	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Astana	astana	PROPN	_
bandar	bandar	NOUN	Number=Sing
bandar	bandar	PROPN	Number=Sing
internasional	internasional	NOUN	Degree=Pos|Number=Sing
internasional	internasional	ADJ	Degree=Pos|Number=Sing
Kazakhstan	kazakhstan	PROPN	_
IATA	iata	PROPN	_
TSE	tse	PROPN	_
Arnaud	arnaud	PROPN	_
Clement	clement	PROPN	_
menyisihkan	mensisihkan	VERB	Number=Sing|Voice=Act
Michael	michael	PROPN	_
Berrer	berrer	PROPN	_
Kreta	kreta	PROPN	_
wawasan	wawasan	NOUN	Number=Sing
keluar	keluar	ADJ	Number=Sing|Voice=Act
keluar	keluar	VERB	Number=Sing|Voice=Act
keluar	keluar	PART	Number=Sing|Voice=Act
keluar	keluar	ADP	Number=Sing|Voice=Act
Sjakhyakirti	sjakhyakirti	PROPN	_
Palembang	palembang	NOUN	_
Palembang	palembang	PROPN	_
Palembang	palembang	NUM	NumType=Card
1980	1980	NUM	NumType=Card
keju	keju	NOUN	Number=Sing
cheesecake	cheesecake	NOUN	_
panggang	panggang	NOUN	Number=Sing|Voice=Act
souffle	souffle	NOUN	_
Sesampainya	sesampai	ADP	Degree=Pos|Number=Sing|Number[psor]=Sing|Person[psor]=3
Sawerigading	sawerigading	PROPN	_
mendapati	mendapati	VERB	Number=Sing|Voice=Act
Nili	nili	PROPN	_
Nayo	nayo	PROPN	_
bersaudara	bersaudara	VERB	Number=Sing|Voice=Act
bersaudara	bersaudara	NOUN	Number=Sing|Voice=Act
La	la	PROPN	_
Galigo	galigo	PROPN	_
Sigi	sigi	PROPN	_
Ganti	ganti	PROPN	Number=Sing|Voice=Act
sekeluarga	sekeluarga	NOUN	Degree=Pos|Number=Sing
Time	time	PROPN	_
Force	force	PROPN	_
Power	power	PROPN	_
Rangers	rangers	PROPN	_
rilisan	rilisan	NOUN	Number=Sing
Indonesianya	indonesia	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
SAME	same	PROPN	_
berduet	berduet	VERB	_
Audy	audy	PROPN	_
Dave	dave	PROPN	_
Vincent	vincent	PROPN	_
Enyeama	enyeama	PROPN	_
Nigeria	nigeria	NOUN	_
berposisi	berposisi	VERB	Number=Sing|Voice=Act
Ditanya	ditanya	VERB	Number=Sing|Voice=Pass
mengenainya	mengenai	ADP	Number[psor]=Sing|Person[psor]=3
Minogue	minogue	PROPN	_
pikir	pikir	VERB	Number=Sing|Voice=Act
BB	bb	PROPN	_
simbol	simbol	NOUN	Number=Sing
sex	sex	NOUN	_
Lagu	lagu	PROPN	Number=Sing
Lagu	lagu	NOUN	Number=Sing
뭘봐	뭘봐	PROPN	_
Close	close	PROPN	_
Your	your	PROPN	_
Mouth	mouth	PROPN	_
Song	song	PROPN	_
Song	song	NOUN	_
Gubernur	gubernur	PROPN	Number=Sing
Gubernur	gubernur	NOUN	Number=Sing
Bagus	bagus	PROPN	Degree=Pos|Number=Sing
Bagus	bagus	ADJ	Degree=Pos|Number=Sing
Sutedja	sutedja	PROPN	_
penampilan	pentampilan	NOUN	Number=Sing
terakhirnya	terakhir	ADJ	Degree=Sup|Number=Sing|Number[psor]=Sing|Person[psor]=3
28	28	NUM	NumType=Card
kekalahan	kekalahan	NOUN	Number=Sing
Ipatinga	ipatinga	PROPN	_
Human	human	PROPN	_
Rights	rights	PROPN	_
Watch	watch	PROPN	_
mengadili	menadili	VERB	Number=Sing|Voice=Act
bertanggung	bertanggung	VERB	Number=Sing|Voice=Act
jawab	jawab	VERB	Number=Sing|Voice=Act
jawab	jawab	NOUN	Number=Sing|Voice=Act
Andi	andi	PROPN	_
Meriem	meriem	PROPN	_
Hertasning	hertasning	PROPN	_
Dania	dania	PROPN	_
Pribadi	pribadi	PROPN	Degree=Pos|Number=Sing
Saxon	saxon	PROPN	_
Briton	briton	PROPN	_
gangguan	gangguan	NOUN	Number=Sing
Pikt	pikt	PROPN	_
Gael	gael	PROPN	_
Balun	balun	PROPN	_
Ijuk	ijuk	PROPN	_
Bangka	bangka	PROPN	_
tambang	tambang	NOUN	Number=Sing
timahnya	timah	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Mahkota	mahkota	NOUN	_
Dharmacakra	dharmacakra	PROPN	_
Buddhisme	buddhisme	PROPN	_
keadilan	keadilan	NOUN	Number=Sing
menempati	mentempati	VERB	Number=Sing|Voice=Act
Pagaran	pagaran	PROPN	Number=Sing
Tonga	tonga	PROPN	_
Padang	padang	PROPN	Number=Sing
Bolak	bolak	PROPN	_
Lawas	lawas	PROPN	_
Seni	seni	PROPN	Number=Sing
Seni	seni	NOUN	Number=Sing
Pantun	pantun	PROPN	_
Jasa	jasa	PROPN	Number=Sing
Konsultansi	konsultansi	PROPN	Number=Sing
pekerjaan	pekerjaan	NOUN	Number=Sing
Survei	survei	PROPN	Number=Sing
Perancangan	penrancangan	NOUN	Number=Sing
Perencanaan	penrencanaan	PROPN	Number=Sing
Manajemen	manajemen	PROPN	Number=Sing
Proyek	proyek	PROPN	Number=Sing
Konstruksi	konstruksi	PROPN	Number=Sing
Pengawasan	penawasan	PROPN	Number=Sing
Engineering	engineering	PROPN	Number=Sing
Non	non	PROPN	_
Xuanwu	xuanwu	PROPN	_
tangannya	tangan	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Dataran	dataran	NOUN	Number=Sing
jin	jin	NOUN	Number=Sing
jin	jin	VERB	Number=Sing
Adachigahara	adachigahara	PROPN	_
berkeliaran	berkeliaran	VERB	Number=Sing|Voice=Act
Fukushima	fukushima	PROPN	_
pelajari	pelajari	VERB	Number=Sing|Voice=Act
bapak	bapak	NOUN	Number=Sing
Peter	peter	NOUN	_
Peter	peter	PROPN	_
Giudice	giudice	PROPN	_
Cagliari	cagliari	PROPN	_
saudara	saudara	NOUN	Number=Sing
Konstantinus	konstantinus	PROPN	_
memberontak	menberontak	VERB	Number=Sing|Voice=Act
Pisa	pisa	PROPN	_
mengusir	menusir	VERB	Number=Sing|Voice=Act
bersekutu	bersekutu	VERB	Number=Sing|Voice=Act
Genoa	genoa	PROPN	_
Arborea	arborea	PROPN	_
orang-orang	orang	NOUN	Number=Plur
orang-orang	orang	VERB	Number=Plur
tangkap	tangkap	VERB	Number=Sing|Voice=Act
panahmu	panah	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=2
bunuh	bunuh	VERB	Number=Sing|Voice=Act
Serber	serber	PROPN	_
Oppenheimer	oppenheimer	PROPN	_
Compton	compton	PROPN	_
diam	diam	VERB	Degree=Pos|Number=Sing
diam	diam	ADJ	Degree=Pos|Number=Sing
diam	diam	NOUN	Degree=Pos|Number=Sing
Tangguh	tangguh	DET	Degree=Pos|Number=Sing
kalung	kalung	NOUN	Number=Sing
merubahnya	menrubah	VERB	Number=Sing|Number[psor]=Sing|Person[psor]=3|Voice=Act
superhero	superhero	NOUN	_
Sembrani	sembrani	PROPN	_
Kemana	kemana	ADV	PronType=Int
Glinda	glinda	PROPN	_
trio	trio	PROPN	_
Oscar	oscar	PROPN	_
tinggalnya	tinggal	ADJ	Number=Sing|Number[psor]=Sing|Person[psor]=3|Voice=Act
menghindari	menhindari	NOUN	Number=Sing|Voice=Act
menghindari	menhindari	VERB	Number=Sing|Voice=Act
Winkie	winkie	PROPN	_
babun	babun	NOUN	_
dikendalikan	dikendalikan	VERB	Number=Sing|Voice=Pass
Evanora	evanora	PROPN	_
Limpasu	limpasu	PROPN	_
Hulu	hulu	PROPN	Number=Sing
Nollo	nollo	PROPN	_
LATUSOPACUA	latusopacua	PROPN	_
M1	m1	PROPN	_
Garand	garand	PROPN	_
kekurangan	kekurangan	NOUN	Number=Sing
America	america	PROPN	_
Merrill	merrill	PROPN	_
Lynch	lynch	PROPN	_
disusun	disusun	VERB	Number=Sing|Voice=Pass
disusun	disusun	NOUN	Number=Sing|Voice=Pass
menurut	menurut	ADP	_
menurut	menurut	VERB	_
abjad	abjad	NOUN	Number=Sing
menganggur	menanggur	VERB	Number=Sing|Voice=Act
pengangguran	penangguran	NOUN	Number=Sing
pemecahannya	penpecahan	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
menuntut	mentuntut	VERB	Number=Sing|Voice=Act
terkumpul	terkumpul	VERB	Number=Sing|Voice=Pass
menurunkan	menturunkan	VERB	Number=Sing|Voice=Act
petir	petir	NOUN	Number=Sing
suaranya	suara	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Myocastor	myocastor	PROPN	_
coypus	coypus	PROPN	_
Octodon	octodon	PROPN	_
degus	degus	PROPN	_
Lycalopex	lycalopex	PROPN	_
culpaeus	culpaeus	PROPN	_
Theristicus	theristicus	PROPN	_
caudatus	caudatus	PROPN	_
Diuca	diuca	PROPN	_
diuca	diuca	PROPN	_
Cyanoliseus	cyanoliseus	PROPN	_
patagonus	patagonus	PROPN	_
Vanellus	vanellus	PROPN	_
chilensis	chilensis	PROPN	_
Turdus	turdus	PROPN	_
zona	zona	NOUN	Number=Sing
sehari	sehari	NOUN	Degree=Pos|Number=Sing
sehari	sehari	ADV	Degree=Pos|Number=Sing
sehari	sehari	ADJ	Degree=Pos|Number=Sing
Puisi	puisi	NOUN	_
sajak	sajak	NOUN	_
bersuku	bersuku	VERB	Number=Sing|Voice=Act
almanak	almanak	NOUN	_
praktis	praktis	ADJ	Degree=Pos|Number=Sing
ramalan	ramalan	NOUN	Number=Sing
Florence	florence	PROPN	_
pasang	pasang	NOUN	Number=Sing|Voice=Act
Menurutnya	menurut	ADV	Number[psor]=Sing|Person[psor]=3
Mpu	mpu	PROPN	_
Partha	partha	PROPN	_
Dyah	dyah	PROPN	_
Kebi	kebi	PROPN	_
Wawa	wawa	PROPN	_
Rakryan	rakryan	PROPN	_
Srawana	srawana	PROPN	_
Istana	istana	PROPN	Number=Sing
Istana	istana	NOUN	Number=Sing
Medang	medang	PROPN	_
Mataram	mataram	PROPN	_
Parasit	parasit	PROPN	_
ekologi	ekologi	NOUN	_
inang	inang	NOUN	_
[	[	PUNCT	_
376	376	NUM	NumType=Card
]	]	PUNCT	_
Rock	rock	PROPN	_
mewarisi	menwarisi	VERB	Number=Sing|Voice=Act
protes	protes	VERB	Number=Sing
protes	protes	NOUN	Number=Sing
pernyataan	pernyataan	NOUN	Number=Sing
topik	topik	NOUN	Number=Sing
377	377	NUM	NumType=Card
aktivisme	aktivisme	NOUN	_
filter	filter	NOUN	Number=Sing
pencarian	pencarian	NOUN	Number=Sing
Hotel	hotel	NOUN	Number=Sing
akreditasi	akreditasi	NOUN	Number=Sing
tipe	tipe	NOUN	Number=Sing
Pres	pres	PROPN	_
Manuel	manuel	PROPN	_
Roxas	roxas	PROPN	_
Bagian	bagian	PROPN	Number=Sing
Sakura	sakura	PROPN	_
Shikamaru	shikamaru	PROPN	_
mencegah	mencegah	VERB	Number=Sing|Voice=Act
Sasuke	sasuke	PROPN	_
mengejar	menkejar	VERB	Number=Sing|Voice=Act
Gaara	gaara	PROPN	_
Otogakure	otogakure	PROPN	_
Sunagakure	sunagakure	PROPN	_
Konohagakure	konohagakure	PROPN	_
Taishi	taishi	PROPN	_
Ci	ci	PROPN	Number=Sing|Voice=Act
setia	setia	ADJ	Number=Sing
hayatnya	hayat	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
Juru	juru	PROPN	Number=Sing
bicara	bicara	NOUN	Number=Sing|Voice=Act
bicara	bicara	VERB	Number=Sing|Voice=Act
BMKG	bmkg	ADP	_
Bumi	bumi	NOUN	Number=Sing
Bumi	bumi	PROPN	Number=Sing
dirasakan	dirasakan	VERB	Number=Sing|Voice=Pass
kerusakan	kerusakan	NOUN	Number=Sing
penerangan	penterangan	NOUN	Number=Sing
seadanya	seada	ADV	Degree=Pos|Number=Sing|Number[psor]=Sing|Person[psor]=3
korek	korek	NOUN	Number=Sing|Voice=Act
temukan	temukan	VERB	Number=Sing|Voice=Act
Paul	paul	PROPN	_
sempit	sempit	ADJ	Degree=Pos|Number=Sing
inilah	ini	DET	PronType=Dem
sponsor	sponsor	NOUN	Number=Sing
aneka	aneka	DET	Degree=Pos|Number=Sing
pekan	pekan	NOUN	Number=Sing
raya	raya	ADJ	Degree=Pos|Number=Sing
raya	raya	NOUN	Degree=Pos|Number=Sing
menampilkan	mentampilkan	VERB	Number=Sing|Voice=Act
anggur	anggur	NOUN	Number=Sing
pakaian	pakaian	NOUN	Number=Sing
pecah	pecah	ADJ	Number=Sing|Voice=Act
pecah	pecah	VERB	Number=Sing|Voice=Act
belah	belah	ADJ	Number=Sing|Voice=Act
belah	belah	NOUN	Number=Sing|Voice=Act
benda	benda	NOUN	Number=Sing
kaca	kaca	NOUN	Number=Sing
souvenir	souvenir	NOUN	_
Pangandaran	pangandaran	PROPN	_
Gelimer	gelimer	PROPN	_
Mohamed	mohamed	PROPN	_
Guinea	guinea	PROPN	_
Troyes	troyes	PROPN	_
melejit	menlejit	VERB	Number=Sing|Voice=Act
1987	1987	NUM	NumType=Card
Appetite	appetite	PROPN	_
Destruction	destruction	PROPN	_
hits	hits	NOUN	_
Child	child	PROPN	_
O	o	PROPN	_
Mine	mine	PROPN	_
Paradise	paradise	PROPN	_
Welcome	welcome	PROPN	Number=Sing
To	to	PROPN	_
Jungle	jungle	PROPN	_
akustik	akustik	NOUN	Number=Sing
beri	beri	VERB	Number=Sing|Voice=Act
GN	gn	PROPN	_
Lies	lies	PROPN	_
manis	manis	ADJ	Degree=Pos|Number=Sing
Patience	patience	PROPN	_
menerbitkan	menterbitkan	VERB	Number=Sing|Voice=Act
berbarengan	berbarengan	VERB	_
Use	use	PROPN	_
Illusion	illusion	PROPN	_
meledak	menledak	VERB	Number=Sing|Voice=Act
fenomenal	fenomenal	ADJ	_
Don	don	PROPN	_
t	t	PROPN	_
t	t	PROPN	Polarity=Neg
Cry	cry	PROPN	_
Rain	rain	PROPN	_
Civil	civil	PROPN	_
War	war	PROPN	_
Knockin	knockin	PROPN	_
Heaven's	_	PROPN	_
Door	door	PROPN	_
Estranged	estranged	PROPN	_
Benarkah	benar	ADJ	Degree=Pos|Number=Sing
Kuburan	kuburan	PROPN	Number=Sing
Keling	keling	PROPN	_
bahaya	bahaya	NOUN	Number=Sing
bahaya	bahaya	NOUN	Degree=Pos|Number=Sing
kepunahan	kepunahan	NOUN	Number=Sing
karet	karet	PROPN	Number=Sing
karet	karet	NOUN	Number=Sing
karet	karet	ADJ	Number=Sing
siapakah	siapa	PRON	PronType=Int
diriku	diri	VERB	Number=Sing|Number[psor]=Sing|Person[psor]=1
diriku	diri	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=1
hari-harimu	hari	NOUN	Number=Plur|Number[psor]=Sing|Person[psor]=2
Viola	viola	PROPN	_
Persib	persib	NOUN	_
Persib	persib	PROPN	_
peringkat	peringkat	NOUN	Number=Sing
1959	1959	NUM	NumType=Card
1966	1966	NUM	NumType=Card
Peningkatan	pentingkatan	NOUN	Number=Sing
harian	harian	ADJ	Number=Sing
mengindikasikan	menindikasikan	VERB	Number=Sing|Voice=Act
penambahan	pentambahan	NOUN	Number=Sing
ahnya	ah	NOUN	Number[psor]=Sing|Person[psor]=3
unit	unit	NOUN	Number=Sing
Zarina	zarina	PROPN	_
mendatangi	mendatangi	VERB	Number=Sing|Voice=Act
Amsterdam	amsterdam	PROPN	_
Rotterdam	rotterdam	PROPN	_
Bars	bars	PROPN	_
stools	stools	PROPN	_
pemilik	penmilik	NOUN	Number=Sing
bar	bar	ADJ	_
bar	bar	NOUN	_
formalnya	formal	NOUN	Number[psor]=Sing|Person[psor]=3
kedokteran	kedokteran	NOUN	Number=Sing
8000	8000	NUM	NumType=Card
Nikel	nikel	PROPN	Number=Sing
Raney	raney	PROPN	_
rata	rata	NOUN	Degree=Pos|Number=Sing
rata	rata	ADV	Degree=Pos|Number=Sing
rata	rata	ADJ	Degree=Pos|Number=Sing
rata	rata	AUX	Degree=Pos|Number=Sing
per	per	DET	_
per	per	ADP	_
per	per	NOUN	_
per	per	ADV	_
gram	gram	NOUN	_
gram	gram	NUM	NumType=Card
katalis	katalis	NOUN	Number=Sing
Rodgers	rodgers	PROPN	_
Buck	buck	PROPN	_
Peran	peran	NOUN	Number=Sing
pemangku	penpangku	NOUN	Number=Sing
tanggung	tanggung	NOUN	Number=Sing|Voice=Act
dialihkan	dialihkan	VERB	Number=Sing|Voice=Pass
otoritas	otoritas	NOUN	Number=Sing
sekuler	sekuler	ADJ	Degree=Pos|Number=Sing
Bulan	bulan	PROPN	Number=Sing
Bulan	bulan	NOUN	Number=Sing
Coulthard	coulthard	PROPN	_
pengunduran	penunduran	NOUN	Number=Sing
RBR	rbr	PROPN	_
konsultan	konsultan	NOUN	Number=Sing
Kegiatan	kegiatan	NOUN	Number=Sing
beristirahat	beristirahat	VERB	Number=Sing|Voice=Act
ramainya	ramai	NOUN	Number=Sing|Number[psor]=Sing|Person[psor]=3
perkotaan	perkotaan	NOUN	Number=Sing
keramaian	keramaian	NOUN	Number=Sing
menikmati	mennikmati	VERB	Number=Sing|Voice=Act
keindahan	keindahan	NOUN	Number=Sing
Gardu	gardu	PROPN	Number=Sing
Arga	arga	PROPN	_
Makmur	makmur	PROPN	Degree=Pos|Number=Sing
Bengkulu	bengkulu	PROPN	Number=Sing
Grammatophyllum	grammatophyllum	PROPN	_
schmidtianum	schmidtianum	NOUN	_
anggrek	anggrek	NOUN	Number=Sing
Orchidaceae	orchidaceae	PROPN	_
fakta	fakta	NOUN	Number=Sing
dipindahkan	dipindahkan	VERB	Number=Sing|Voice=Pass
1450	1450	NUM	NumType=Card
kHz	khz	NUM	NumType=Card
Pencoklatan	pencoklatan	PROPN	Number=Sing
protein	protein	NOUN	Number=Sing
peptida	peptida	NOUN	_
dekomposisi	dekomposisi	NOUN	Number=Sing
lemak	lemak	NOUN	Number=Sing
lemak	lemak	PROPN	Number=Sing
Ciri	ciri	NOUN	Number=Sing
manta	manta	NOUN	_
sepasang	sepasang	DET	NumType=Card|PronType=Ind
tanduk	tanduk	NOUN	_
SMP	smp	PROPN	Number=Sing
SMP	smp	NOUN	Number=Sing
Virgo	virgo	PROPN	_
Fidelis	fidelis	PROPN	_
Sesudah	sesudah	ADV	_
Sesudah	sesudah	SCONJ	_
menyertai	menyertai	VERB	_
Muhammad	muhammad	PROPN	Number=Sing
Muhammad	muhammad	NOUN	Number=Sing
dikalahkan	dikalahkan	VERB	Number=Sing|Voice=Pass
Pak	pak	PROPN	_
Douw	douw	PROPN	_
maju	maju	VERB	Number=Sing|Voice=Act
maju	maju	ADJ	Number=Sing|Voice=Act
Bupati	bupati	NOUN	_
seandainya	seandainya	ADV	_
seandainya	seandainya	SCONJ	_
seandainya	seandainya	CCONJ	_
nanti	nanti	ADV	Number=Sing|Voice=Act
PILKADA	pilkada	PROPN	_
Nabire	nabire	PROPN	_
pedagang	pedagang	NOUN	Number=Sing
arloji	arloji	NOUN	_
Emde	emde	PROPN	_
peduli	peduli	VERB	Degree=Pos|Number=Sing
penginjilan	peninjilan	NOUN	Number=Sing
Kam	kam	PROPN	_
menanamkan	mentanamkan	VERB	Number=Sing|Voice=Act
kesadaran	kesadaran	NOUN	Number=Sing
panginjilan	panginjilan	NOUN	_
komunitas	komunitas	NOUN	Number=Sing
Saleh	saleh	PROPN	Degree=Pos|Number=Sing
giat	giat	VERB	Number=Sing
